id,Company Name (Original),Company Name (Fixed),Text,sentiment score,# Scores
622_Coutts,Coutts,Coutts,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",-0.248,3
622_HSBC,HSBC,HSBC,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",-0.251,3
622_UBS,UBS,UBS,"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",-0.281,3
623_Persimmon,Persimmon,Persimmon,Persimmon sees post-election pick-up,0.253,3
624_AstraZeneca,AstraZeneca,AstraZeneca,UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,0.35,3
624_Sanofi,Sanofi,Sanofi,UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,0.258,3
627_LloydsPharmacy,LloydsPharmacy,LloydsPharmacy,Sainsbury sells unit to LloydsPharmacy,0.159,3
627_Sainsbury,Sainsbury,Sainsbury's,Sainsbury sells unit to LloydsPharmacy,0.234,3
63_Tesco,Tesco,Tesco PLC,"Failure of leadership' behind Tesco troubles, says former CEO Leahy",-0.279,3
630_Barclays,Barclays,Barclays,"Barclays boss McFarlane seen speeding asset sales, cost cuts",0.038,2
631_Tullow,Tullow,Tullow Oil,CompaniesTullow says gas exports at key field disrupted,-0.274,3
632_BAE Systems,BAE Systems,BAE Systems,BAE Systems's sales boosted by European Typhoon and currencies,0.39,3
633_Shell,Shell,Shell,CompaniesShell sells stake in Showa Shell Sekiyu for $1.4bn,0.218,3
634_Royal Mail,Royal Mail,Royal Mail,"Royal Mail ""breached competition law"" over delivery service changes, Ofcom claims",-0.315,3
636_BP,BP,BP,How Big Was BP's $5.8 Billion Loss?,-0.651,3
638_RBS,RBS,Royal Bank of Scotland Group plc,CompaniesRBS pulls a surprise: a 27% jump in profits,0.643,3
639_AstraZeneca,AstraZeneca,AstraZeneca,"AstraZeneca beats profit forecasts, helped by external deals",0.566,3
640_Britvic,Britvic,Britvic,Britvic steps up overseas expansion with Brazilian acquisition,0.344,3
641_Persimmon,Persimmon,Persimmon,Persimmon revenues lifted 12% by post-election confidence,0.384,3
642_Barclays,Barclays,Barclays,Understated approach of Jenkins failed to win Barclays board over,-0.277,2
644_IHG,IHG,IHG,IHG agrees $938 sale of InterContinental Hong Kong,0.285,3
645_Dixons Carphone,Dixons Carphone,Dixons Carphone,"Britain's FTSE steadies, supported by Dixons Carphone",0.329,3
646_Pearson,Pearson,Pearson,PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters,0.119,3
648_Royal Mail,Royal Mail,Royal Mail,Royal Mail is improving â€“ but it's no red-letter day,0.131,3
65_Barclays,Barclays,Barclays,Barclays 'bad bank' chief to step down,-0.231,3
651_Desano,Desano,Desano,Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,0.277,3
651_Glaxo,Glaxo,Glaxo,Glaxo's ViiV Healthcare Signs China Manufacturing Deal With Desano,0.284,3
652_easyJet,easyJet,EasyJet,Beach holiday demand helps lift clouds for easyJet,0.456,3
653_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca sells Caprelsa rights to Sanofi unit,0.242,3
653_Sanofi,Sanofi,Sanofi,AstraZeneca sells Caprelsa rights to Sanofi unit,0.233,3
655_ITV,ITV,ITV,CompaniesITV's audience numbers fall to lowest in 15 years,-0.585,3
657_Unilever,Unilever,Unilever,Unilever Continues to Battle Soft Demand,-0.264,3
658_BP,BP,BP,Can BP Restore Its Lost Luster?,-0.306,3
659_Barclays,Barclays,Barclays,UPDATE 5-Barclays Chairman McFarlane axes CEO to speed up strategic change,-0.229,3
66_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca heart drug boosted by major clinical trial success,0.572,3
662_Dixons Carphone,Dixons Carphone,Dixons Carphone,Dixons Carphone Profit Beats Forecast in First Year Since Merger,0.569,3
663_Barclays,Barclays,Barclays,Barclays Said to Cut 150 at Investment Bank as McCormick Departs,-0.492,2
665_BHP,BHP,BHP Billiton,Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,-0.646,2
665_Rio Tinto,Rio Tinto,Rio Tinto,Miners Meltdown as BHP to Rio Tinto Sink in Commodities Rout,-0.665,2
666_BG Group,BG Group,BG Group,BG Group ships first LNG From Queensland Curtis,0.252,3
667_GlaxoSmithKline,GlaxoSmithKline,GlaxoSmithKline,"GlaxoSmithKline beats profit forecasts despite Advair hit, lower margins",0.35,3
668_Shire,Shire,Shire,UPDATE 1-Shire takes Q2 earnings pain for long-term gain,-0.174,3
669_GlaxoSmithKline,GlaxoSmithKline,GlaxoSmithKline,"FTSE led lower by M&S, GlaxoSmithKline",-0.401,2
669_M&S,M&S,M&G Investments,"FTSE led lower by M&S, GlaxoSmithKline",-0.448,3
67_Morrisons,Morrisons,Morrisons,Morrisons faces festive sales test,-0.113,3
670_Fokker Technologies,Fokker Technologies,Fokker Technologies,GKN to buy Fokker Technologies for 706 mln euros,0.295,3
670_GKN,GKN,GKN,GKN to buy Fokker Technologies for 706 mln euros,0.276,3
671_Diageo,Diageo,Diageo,Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,0.182,3
671_Ennismore Group,Ennismore Group,Ennismore Group,Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,0.198,3
671_Gleneagles Hotel,Gleneagles Hotel,Gleneagles Hotel,Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group,0.237,2
674_AXA,AXA,AXA,"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",0.215,3
674_CIB,CIB,CIB,"UPDATE: CIB, Legal & General Sell Egyptian Life Joint Venture To AXA",0.148,2
676_Starwood,Starwood,Starwood,"Intercontinental Hotels, Starwood held early deal talks - FT",0.145,3
677_National Grid,National Grid,National Grid,Britain facing winter of blackouts as National Grid warns of tightest power ...,-0.251,3
678_Barclays,Barclays,Barclays,Barclays denies deferred prosecution offer from SFO,-0.196,3
679_Chime Communications,Chime Communications,Chime Communications,Chime Communications Set To Be Acquired By WPP And Providence,0.198,3
679_WPP,WPP,WPP,Chime Communications Set To Be Acquired By WPP And Providence,0.202,3
68_Unilever,Unilever,Unilever,Unilever posts weaker-than-expected fourth quarter,-0.373,3
680_Aggreko,Aggreko,Aggreko,"CompaniesNew Aggreko CEO to reshape business, strip costs",0.177,3
681_Petrofac,Petrofac,Petrofac,UPDATE 1-Petrofac posts net loss hurt by Shetland Islands project costs,-0.446,3
682_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,0.244,3
682_Inovio,Inovio,Inovio,AstraZeneca to Pay Inovio Up to $700 Million for Cancer Drug,0.33,3
686_Rio Tinto,Rio Tinto,Rio Tinto,Rio Tinto CEO says iron ore market at equilibrium,0,2
687_Gazprom,Gazprom,Gazprom,US sanctions put Gazprom-Shell alliance plans in jeopardy,-0.353,3
687_Shell,Shell,Shell,US sanctions put Gazprom-Shell alliance plans in jeopardy,-0.314,3
688_Standard Chartered,Standard Chartered,Standard Chartered PLC,Standard Chartered Not Raising Capital Yet As Dividend Cut,-0.158,3
689_RBS,RBS,Royal Bank of Scotland Group plc,UPDATE 1-RBS raising $3.1 billion through issue of CoCo bonds,0.149,3
69_Blinkbox,Blinkbox,Blinkbox,Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,-0.357,2
69_Tesco,Tesco,Tesco PLC,Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,-0.389,3
692_BHP,BHP,BHP Billiton,"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",-0.338,3
693_CR Laurence,CR Laurence,CR Laurence,CRH adds CR Laurence to acquisitions tally for $1.3bn,0.259,3
693_CRH,CRH,CRH,CRH adds CR Laurence to acquisitions tally for $1.3bn,0.231,3
695_Morrisons,Morrisons,Morrisons,UK's Morrisons in talks to sell convenience stores - source,-0.169,2
698_BP,BP,BP,US judge upholds gas market manipulation charge against BP,-0.402,3
7_AstraZeneca,AstraZeneca,AstraZeneca,Stakes High for AstraZeneca Heart Drug Facing Tough Competition,-0.24,3
70_NPS,NPS,NPS,Shire to buy NPS for $5.2 billion to boost rare disease drugs,0.296,3
70_Shire,Shire,Shire,Shire to buy NPS for $5.2 billion to boost rare disease drugs,0.235,3
700_Berkshire,Berkshire,Berkshire Hathaway Inc.,"US STOCKS-Wall St rises on Berkshire deal, China stimulus hopes",0.412,3
701_GSK,GSK,GSK,Novartis buys remaining rights to GSK treatment in deal up to $1 billion,0.276,3
701_Novartis,Novartis,Novartis,Novartis buys remaining rights to GSK treatment in deal up to $1 billion,0.217,3
702_AstraZeneca,AstraZeneca,AstraZeneca,"AstraZeneca bags another cancer drug deal, this time with Inovio",0.259,3
702_Inovio,Inovio,Inovio,"AstraZeneca bags another cancer drug deal, this time with Inovio",0.316,3
704_Aviva,Aviva,Aviva plc,REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,0.163,3
704_AXA,AXA,AXA,REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm,-0.398,3
706_Barclays,Barclays,Barclays,PRESS: US High-Frequency Lawsuit Against Barclays Dismissed - Reuters,0.231,3
708_Berkshire Hathaway,Berkshire Hathaway,Berkshire Hathaway Inc.,UPDATE 2-Warren Buffett's Berkshire Hathaway nearing deal to buy Precision ...,0.259,3
712_HSBC,HSBC,HSBC,HSBC selling unprofitable Brazil unit to Bradesco for $5.2 billion,0.182,3
713_Glencore,Glencore,Glencore,"Glencore posts 3 pct fall in H1 copper output, cuts capex",-0.325,3
715_L&G,L&G,L&G,"L&G still paying price for dividend cut during crisis, chief says",-0.338,3
718_Royal Bank of Scotland,Royal Bank of Scotland,Royal Bank of Scotland Group plc,Royal Bank of Scotland fortunes ebbed and flowed under 3 chiefs,0,3
72_Persimmon,Persimmon,Persimmon,Persimmon sells 17% more houses in 2014,0.689,3
720_Tesco,Tesco,Tesco PLC,Tesco share price: Korean currency slide may hit Homeplus sale plans,-0.367,3
721_Barclays,Barclays,Barclays,"UPDATE 2-Exchanges, Barclays win dismissal of US high-frequency trading case",0.212,3
723_RBS,RBS,Royal Bank of Scotland Group plc,Reluctant shareholder George Osborne loses patience with RBS,-0.285,3
725_BG Group,BG Group,BG Group,BUZZ-BG Group: outperforms sector after record output,0.853,3
726_Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,Buffett's Company Reports 37 Percent Drop in 2Q Earnings,-0.566,3
727_Wolseley,Wolseley,Wolseley,Wolseley helps lift FTSE from losses,0.47,3
73_BP,BP,BP,US judge rules that BP spill smaller than feared,0.018,3
730_Travis Perkins,Travis Perkins,Travis Perkins,Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise,0.769,3
731_BHP,BHP,BHP Billiton,UPDATE 2-BHP Billiton profit dives to 10-year low on commodities rout,-0.754,3
732_GSK,GSK,GSK,GSK hopes big clinical trial can breath new life into lung drug,0.093,2
733_Precision Castparts Corp.,Precision Castparts Corp.,Precision Castparts Corp.,UPDATE 5-Buffett pays high price for Precision Castparts,0.21,2
735_Shire,Shire,Shire,Shire Offers to Buy Baxalta for $30 Billion,0.302,3
736_William Hill,William Hill,William Hill,"Britain's FTSE led lower by ITV, William Hill",-0.637,2
738_Tesco,Tesco,Tesco PLC,"Tesco, Asda sales fall as march of the discounters continues: Kantar",-0.398,2
739_Rio Tinto,Rio Tinto,Rio Tinto,"Rio Tinto CEO Sam Walsh rejects fears over China growth, demand",0.114,3
74_Shell,Shell,Shell,Shell shells out over Nigeria oil spill,-0.386,3
740_Standard Chartered,Standard Chartered,Standard Chartered PLC,2ND UPDATE: Standard Chartered Mulls Capital Raising As Profit Tumbles,-0.269,3
741_Baxalta,Baxalta,Baxalta,Shire proposes $30 bln all-share tie-up with Baxalta,0.269,3
741_Shire,Shire,Shire,Shire proposes $30 bln all-share tie-up with Baxalta,0.22,3
743_Centrica,Centrica,Centrica PLC,Centrica share price: British Gas under fire despite 5% price cut,-0.337,3
744_Glencore,Glencore,Glencore,Glencore leads Britain's FTSE lower as China concerns weigh,-0.514,3
746_Dixons Carphone,Dixons Carphone,Dixons Carphone,Dixons Carphone says cyber attack may have exposed customers' data,-0.689,3
747_Asda,Asda,Asda,"Tesco, Asda sales fall as march of the discounters continues-Kantar",-0.356,3
748_Meggitt,Meggitt,Meggitt,Meggitt Acquires Cobham Advanced Composites Unit For USD200 Million,0.282,3
751_BHP,BHP,BHP Billiton,"BHP, Glencore Head Tumbling Miners as Commodity Rout Deepens",-0.518,2
755_Direct Line,Direct Line,Direct Line Insurance Group PLC,Direct Line Raises 2015 Guidance On Combined Ratio Improvement,0.746,2
758_AT&T,AT&T,AT&T,Verizon and AT&T accused of hurting rivals,-0.447,3
758_Verizon,Verizon,Verizon,Verizon and AT&T accused of hurting rivals,-0.446,3
759_Burberry,Burberry,Burberry Group plc,"FTSE 100 falls as China devaluation hits Burberry, mining stocks",-0.479,3
76_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,0.25,3
76_Omnis Pharmaceuticals,Omnis Pharmaceuticals,Omnis Pharmaceuticals,AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,0.295,3
760_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca's $727 million play to do away with chemotherapy,0.295,3
761_Baxalta,Baxalta,Baxalta,Drugmaker Shire bids $30 bln for Baxter spin-off Baxalta,0.314,3
764_Barclays,Barclays,Barclays,"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",-0.661,3
764_Citi,Citi,Citigroup,"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",-0.647,3
765_Baxalta,Baxalta,Baxalta,Sunday Papers: Shire told to raise its offer by Baxalta investors,0.343,3
767_Intertek,Intertek,Intertek Group,Intertek profit up 16.1%; expects to meet forecast,0.66,3
77_BP,BP,BP,BP Judge Urged to Impose $11.7 Billion-Plus Spill Fine,-0.588,3
771_Frensillo Production,Frensillo Production,Frensillo Production,Fresnillo Production Surges But Profit Hit By Lower Prices,0.21,3
772_Baxalta,Baxalta,Baxalta,UPDATE 1-Shire steps up drive to get Baxalta talking after $30 bln bid,0.275,3
773_Aggreko,Aggreko,Aggreko,UPDATE: Aggreko Interim Profit Drops As It Undertakes Restructuring,-0.381,3
774_Brunzl,Brunzl,Brunzl,Bunzl blames weakness in United States for first-half revenue slowdown,-0.335,3
775_Standard Life,Standard Life,Standard Life,Even Superman Skeoch will struggle with his dual role at Standard Life,-0.242,3
78_Shire,Shire,Shire,FDA approves Shire's Vyvanse for binge-eating disorder,0.291,3
782_Standard Chartered,Standard Chartered,Standard Chartered PLC,Standard Chartered faces fresh claims of Iran sanctions violations,-0.51,3
783_EasyJet,EasyJet,EasyJet,U.K. Shares Extend Rebound for Second Day as EasyJet Surges,0.283,2
784_Hastings Group,Hastings Group,Hastings Group,CompaniesCar insurer Hastings Group driving Â£180m IPO,0.302,3
787_Glencore,Glencore,Glencore,Glencore Sells Shares to Raise $2.5 Billion and Reduce Debt,0.274,2
789_Valeant Pharmaceuticals International,Valeant Pharmaceuticals International,Valeant Pharmaceuticals International,"Valeant, AstraZeneca strike psoriasis drug deal",0.238,3
794_Shell,Shell,Shell,UPDATE 6-Royal Dutch Shell pulls plug on Arctic exploration,-0.407,3
795_Shell,Shell,Shell,Royal Dutch Shell pulls plug on Arctic exploration,-0.38,3
799_Tesco,Tesco,Tesco PLC,UPDATE 2-Tesco sells South Korean unit to MBK-led group for $6.1 bln,0.317,3
8_Dairy Crest,Dairy Crest,Dairy Crest,UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,-0.902,2
8_Morrisons,Morrisons,Morrisons,UPDATE 1-Dairy Crest loses a third of Morrisons milk contract,-0.161,2
80_RBS,RBS,Royal Bank of Scotland Group plc,RBS becomes a shadow of its former self,-0.808,3
800_Tesco,Tesco,Tesco PLC,Sale of Tesco's Clubcard business to WPP on the verge of collapse,-0.518,3
801_Kingfisher,Kingfisher,Kingfisher,CompaniesShine comes off Kingfisher despite expansion plans,-0.281,3
802_Aggreko,Aggreko,Aggreko,Industry NewsAggreko buys Canada's ICS for Â£18m,0.253,3
803_Whitbread,Whitbread,Whitbread,Whitbread to hike prices to offset 'substantial' national living wage bill,-0.122,3
805_Meggitt,Meggitt,Meggitt,Meggitt agrees to buy US aerospace component firm for $340 million,0.216,3
807_Tesco,Tesco,Tesco PLC,MBK Partners closes in on $6bn Tesco Korea deal,0.264,3
808_Glencore,Glencore,Glencore,Glencore slumps 25 pct as debt fears grow,-0.718,3
81_Royal Dutch Shell,Royal Dutch Shell,Royal Dutch Shell,Royal Dutch Shell Posts Rise in Earnings Despite Lower Oil Prices,0.323,3
811_Old Mutual,Old Mutual,Old Mutual,Old Mutual share price: CFO to leave company,-0.165,3
815_Glencore,Glencore,Glencore,Horizonte acquires neighbouring Glencore nickel property in Brazil,0.258,3
815_Horizonte,Horizonte,Horizonte,Horizonte acquires neighbouring Glencore nickel property in Brazil,0.182,3
817_Standard Chartered,Standard Chartered,Standard Chartered PLC,Standard Chartered share price: Aberdeen CEO would back potential capital increase,0.167,2
819_Glencore,Glencore,Glencore,Glencore shares rally after miner hits back,0.407,3
82_Thetrainline.com,Thetrainline.com,Thetrainline.com,Companies Thetrainline.com announces arrival of London IPO,0.245,3
820_Morrissons,Smiths Group,Smiths Group,UPDATE 1-Engineering firm Smiths Group confirms CEO appointment,0.078,3
821_Morrissons,Morrissons,Morrisons,Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,-0.731,2
822_Wolseley,Wolseley,Wolseley,MarketsWolseley shares wilt 8.8% after full year results,-0.787,3
825_Morrisons,Morrisons,Morrisons,Morrisons share price: CEO raises shareholding,0.23,3
826_Morrisons,Morrisons,Morrisons,Profit slumps at troubled UK grocer Morrisons,-0.63,3
827_Glencore,Glencore,Glencore,Glencore slumps 30 percent as debt fears grow,-0.781,3
828_Shell,Shell,Shell,EU regulators clear Shell's takeover of BG Group,0.276,3
83_Tesco,Tesco,Tesco PLC,RPT-UK supermarkets braced for battle as Tesco comes out fighting,0.155,2
830_G4S,G4S,G4S,G4S wins security services contracts in Iraq and Afghanistan,0.433,3
832_SAB Miller,SAB Miller,SABMiller,"UPDATE 1-SABMiller leads S.African shares higher, rand firms",0.564,3
833_Aberdeen Asset Managment,Aberdeen Asset Managment,Aberdeen Asset Management,Aberdeen Asset Management Gains Foothold In China,0.357,3
834_Whitbread,Whitbread,Whitbread,"Whitbread eyes savings, price rises to offset wage rises",0.139,3
835_ARM Holdings,ARM Holdings,ARM Holdings plc,ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,0.273,2
835_IBM,IBM,IBM,ARM Holdings plc Partners With International Business Machines Corp. To Drive ...,0.345,2
838_Glencore,Glencore,Glencore,"FTSE 100 drops 2.5 pct on Glencore, metals price fears",-0.597,3
84_Persimmon,Persimmon,Persimmon,Persimmon shares nudge higher as housebuilder sees strong 2014,0.362,3
840_Bank of America,Bank of America,Bank of America,"After Barclays and Bank of America, Citigroup has blockchain in sight",0.178,2
840_Barclays,Barclays,Barclays,"After Barclays and Bank of America, Citigroup has blockchain in sight",0.198,2
840_Citigroup,Citigroup,Citigroup,"After Barclays and Bank of America, Citigroup has blockchain in sight",0.224,2
841_AB InBev,AB InBev,AB InBev,AB InBev approaches SABMiller to explore $250bn tie-up,0.206,3
841_SAB Miller,SAB Miller,SABMiller,AB InBev approaches SABMiller to explore $250bn tie-up,0.237,3
842_AstraZeneca,AstraZeneca,AstraZeneca,CompaniesAstraZeneca wins nod for 'blockbuster' hopeful,0.499,3
843_Lloyds Banking Group PLC,Lloyds Banking Group PLC,Lloyds Banking Group PLC,"UK government sells more Lloyds shares, cuts stake to below 12 percent",-0.532,2
844_Tesco,Tesco,Tesco PLC,Tesco Sale Is Asia's Biggest Private-Equity Deal,0.378,2
845_Morrissons,Morrissons,Morrisons,Market Report: New Morrisons chief executive buys another Â£500000 worth of ...,0.822,2
847_GSK,GSK,GSK,EU regulator backs approval for GSK injectable asthma drug,0.379,3
848_Kingfisher,Kingfisher,Kingfisher,Kingfisher set to open another 200 Screwfix stores,0.541,3
849_Glencore,Glencore,Glencore,"Britain's FTSE rises, led up by Glencore surge",0.62,3
850_BP,BP,BP,BP Seeks to Get Back Some Gulf Oil Spill Business Payouts,0.181,3
852_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca wins US approval for longer use of blood thinner,0.447,3
853_Morrisons,Morrisons,Morrisons,Morrisons warns of long road to recovery after profit plunge,-0.601,3
854_Tesco,Tesco,Tesco PLC,Tesco picks buyout firm MBK as preferred bidder for South Korea unit - sources,0.216,2
855_Glencore,Glencore,Glencore,Glencore fight back over debt fears lifts shares,0.278,3
856_Ashtead,Ashtead,Ashtead,"News FeedFTSE 100 movers: Ashtead jumps on strong interims; Glencore, BP in ...",0.461,3
857_Hammerson,Hammerson,Hammerson,Industry NewsHammerson joint venture buys Dublin loan portfolio,0.275,3
858_AB InBev,AB InBev,AB InBev,Brewer AB InBev seeks $275 bln tie-up with SABMiller,0.278,3
858_SABMiller,SABMiller,SABMiller,Brewer AB InBev seeks $275 bln tie-up with SABMiller,0.295,3
859_Tesco,Tesco,Tesco PLC,Tesco sells South Korean arm to private equity group for $6.1 billion,0.25,3
861_AB InBev,AB InBev,AB InBev,AB InBev looks to win over SABMiller investors,0.22,3
861_SABMiller,SABMiller,SABMiller,AB InBev looks to win over SABMiller investors,0.276,3
863_GSK,GSK,GSK,UPDATE 1-EU regulator backs approval for GSK injectable asthma drug,0.418,3
864_Glencore,Glencore,Glencore,Glencore raises $2.5bn through share placing to help cut debt load,0.124,3
866_Glencore,Glencore,Glencore,Copper market may get a 2003-style supply shock from Glencore closures,-0.571,3
867_Tesco,Tesco,Tesco PLC,Tesco Said to Discuss Central and Eastern European Unit Sale,0.364,2
868_Glencore,Glencore,Glencore,Investor body in talks with Glencore on $2.5 bln placing - Sky News,0.054,3
87_Aer Lingus,Aer Lingus,Aer Lingus,Breakingviews: IAG can pay more for Aer Lingus,0.332,3
87_IAG,IAG,IAG,Breakingviews: IAG can pay more for Aer Lingus,0.12,3
870_Glencore,Glencore,Glencore,Glencore shares in record crash as profit fears grow,-0.971,3
872_BAE Systems,BAE Systems,BAE Systems,TalkTalk hires BAE Systems to investigate cyber attack,0.217,3
872_TalkTalk,TalkTalk,TalkTalk,TalkTalk hires BAE Systems to investigate cyber attack,-0.113,2
873_AB InBev,AB InBev,AB InBev,AB InBev Holds Talks With Regulators About California Deals,-0.018,3
874_RBS,RBS,Royal Bank of Scotland Group plc,"RBS warns of higher misconduct charges, obstacles ahead",-0.383,3
875_Glencore,Glencore,Glencore,Glencore tells investors it is on track to reduce debt: Barclays,0.278,3
876_AB InBev,AB InBev,AB InBev,Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,0.232,3
876_SAB Miller,SAB Miller,SABMiller,Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,0.236,3
878_Glencore,Glencore,Glencore,"Glencore to sell copper mines in Australia, Chile",0.138,3
88_Tesco,Tesco,Tesco PLC,Tesco share price jumps as Q3 sales top estimates,0.719,3
883_Glencore,Glencore,Glencore,Copper Prices up on Glencore Cuts to Zinc Supply,0.541,2
884_Aviva,Aviva,Aviva plc,Aviva Investors admits redemptions 'too high' after Â£500m outflow,-0.479,3
885_AstraZeneca,AstraZeneca,AstraZeneca,AstraZeneca diabetes drug combination faces delay after FDA rebuff,-0.391,3
887_Standard Life,Standard Life,Standard Life,Industry NewsStandard Life enjoys strong inflows to lift assets under management,0.438,3
888_Lloyds Banking Group PLC,Lloyds Banking Group PLC,Lloyds Banking Group PLC,CompaniesUK government lines up Â£2bn Lloyds retail share sale,-0.24,3
889_Glencore,Glencore,Glencore,"METALS-Zinc soars 10 pct, fuelling metals surge after Glencore cuts output",0.253,2
89_Ashtead,Ashtead,Ashtead,"UK Stocks Little Changed as Ashtead Gains, Housing Shares Drop",0.288,3
890_AB InBev,AB InBev,AB InBev,Stars aligned' for AB InBev's megabrew merger plan,0.256,3
894_Meggitt,Meggitt,Meggitt,Meggitt plc Crashes 20% On Profit Warning: Is It Now A Buy?,-0.775,3
895_Lloyds Banking Group PLC,Lloyds Banking Group PLC,Lloyds Banking Group PLC,UK government cuts stake in Lloyds to below 11 pct,-0.596,2
896_SAB Miller,SAB Miller,SABMiller,SABMiller revenue hit by weaker EM currencies,-0.439,3
897_AB InBev,AB InBev,AB InBev,UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,-0.34,3
897_SAB Miller,SAB Miller,SABMiller,UPDATE 5-SABMiller rejects AB InBev's $104 bln takeover approach,0.172,3
90_CRH,CRH,CRH,CRH's concrete bid for Holcim Lafarge assets,0.163,3
90_Holcim Lafarge,Holcim Lafarge,Holcim Lafarge,CRH's concrete bid for Holcim Lafarge assets,0.282,3
900_Shire,Shire,Shire,Shire rises as dry eye treatment sails through trial,0.465,3
902_GlaxoSmithKline,GlaxoSmithKline,GlaxoSmithKline,"GlaxoSmithKline heart drug flops in study, shingles vaccine on track",-0.224,3
904_Tesco,Tesco,Tesco PLC,Tesco says recovery plan working after profit collapse,0.213,3
905_Glencore,Glencore,Glencore,Sainsbury's and Glencore give FTSE a three-digit lift - London Report,0.814,3
905_Sainsbury,Sainsbury,Sainsbury's,Sainsbury's and Glencore give FTSE a three-digit lift - London Report,0.719,3
906_ABN Amro,ABN Amro,ABN Amro,ABN Amro: Bank that brought down RBS poised for return to the market,0.353,3
907_Standard Chartered,Standard Chartered,Standard Chartered PLC,Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered,0.008,2
91_ITV,ITV,ITV,ITV backs Carl Frampton to revive the glory days,0.251,2
910_Wood Group,Wood Group,Wood Group,Industry NewsWood Group wins multi-million dollar contract with BP,0.436,3
911_SAB Miller,SAB Miller,SABMiller,REFILE-RPT-Beer mega merger faces jobs battle in SABMiller's birthplace,-0.232,3
912_GSK,GSK,GSK,GSK joins China trade push as UK trumpets healthcare deals,0.294,3
914_AB InBev,AB InBev,AB InBev,AB InBev ups offer for SABMiller as deadline looms,0.163,3
914_SAB Miller,SAB Miller,SABMiller,AB InBev ups offer for SABMiller as deadline looms,0.257,3
916_SAB Miller,SAB Miller,SABMiller,"European shares fall on Chinese import data, SABMiller soars",0.353,3
918_Royal Mail,Royal Mail,Royal Mail,Government to sell off remaining 14% stake in Royal Mail,-0.607,2
919_Tesco,Tesco,Tesco PLC,Tesco PLC's Recovery Continues With A Â£250m Cash Infusion,0.337,3
92_Shell,Shell,Shell,Shell profit rises as company resist oil slump,0.558,3
920_Tesco,Tesco,Tesco PLC,Tesco chief excutive Dave Lewis sees 'encouraging signs' despite profits tumble,0.211,3
921_BP,BP,BP,Climate qualms mean oil will never be used up - BP,0.144,2
922_Glencore,Glencore,Glencore,"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",0.162,3
923_HSBC,HSBC,HSBC,HSBC to sell Bermuda trust and investment management business,0.2,3
924_Unilever,Unilever,Unilever,CompaniesUnilever sales lifted by ice cream in soft economy,0.383,3
926_Glencore,Glencore,Glencore,"UPDATE 3-Glencore resumes slide despite investor meeting, John Mack share purchase",-0.396,3
927_Tesco,Tesco,Tesco PLC,Tesco share price: Grocer and peers to step up branded products cull,-0.197,2
929_Tesco,Tesco,Tesco PLC,Tesco share price: Brand Guarantee comes under fire,-0.209,3
93_Tesco,Tesco,Tesco PLC,Tesco store closures herald broader property overhaul,-0.109,3
931_Glencore,Glencore,Glencore,"UPDATE 1-Glencore flags sale of some Australia, Chile assets",0.166,2
